5.0	-26.618089278510727
5.002002002002002	-26.282246278655048
5.004004004004004	-25.950660597789312
5.006006006006006	-25.623244483939683
5.008008008008008	-25.299912562437378
5.01001001001001	-24.980581755966014
5.012012012012012	-24.665171207812918
5.014014014014014	-24.353602208177538
5.016016016016016	-24.04579812339523
5.018018018018018	-23.741684327942075
5.02002002002002	-23.441188139095992
5.022022022022022	-23.1442387541313
5.024024024024024	-22.850767189934764
5.026026026026026	-22.56070622493433
5.028028028028028	-22.273990343237095
5.03003003003003	-21.990555680881133
5.032032032032032	-21.710339974105786
5.034034034034034	-21.433282509554502
5.036036036036036	-21.159324076325866
5.038038038038038	-20.888406919792654
5.04004004004004	-20.620474697115117
5.042042042042042	-20.355472434374096
5.044044044044044	-20.093346485257328
5.046046046046046	-19.834044491232973
5.048048048048048	-19.57751534314796
5.05005005005005	-19.323709144193398
5.052052052052052	-19.07257717417869
5.054054054054054	-18.82407185506218
5.056056056056056	-18.578146717686536
5.058058058058058	-18.33475636966961
5.06006006006006	-18.093856464405654
5.062062062062062	-17.855403671130407
5.064064064064064	-17.619355646009094
5.066066066066066	-17.385671004206472
5.068068068068068	-17.15430929289947
5.07007007007007	-16.9252309651973
5.072072072072072	-16.698397354931366
5.074074074074074	-16.473770652283054
5.076076076076076	-16.25131388021643
5.078078078078078	-16.030990871684565
5.08008008008008	-15.812766247581472
5.082082082082082	-15.596605395409451
5.084084084084084	-15.382474448636337
5.086086086086086	-15.170340266716234
5.088088088088088	-14.96017041574856
5.09009009009009	-14.75193314975315
5.092092092092092	-14.545597392536777
5.094094094094094	-14.341132720130723
5.096096096096096	-14.138509343778217
5.098098098098098	-13.937698093451221
5.1001001001001	-13.738670401878643
5.102102102102102	-13.541398289066215
5.104104104104104	-13.345854347291223
5.106106106106106	-13.152011726555198
5.108108108108108	-12.959844120477733
5.11011011011011	-12.76932575261711
5.112112112112112	-12.580431363201217
5.114114114114114	-12.393136196255611
5.116116116116116	-12.207415987114551
5.118118118118118	-12.023246950301331
5.12012012012012	-11.840605767766561
5.122122122122122	-11.659469577470325
5.124124124124124	-11.479815962297945
5.126126126126126	-11.301622939297449
5.128128128128128	-11.124868949227707
5.13013013013013	-10.94953284640778
5.132132132132132	-10.775593888856037
5.134134134134134	-10.603031728710459
5.136136136136136	-10.431826402920553
5.138138138138138	-10.261958324201402
5.14014014014014	-10.093408272242602
5.142142142142142	-9.92615738516205
5.1441441441441444	-9.760187151197933
5.146146146146146	-9.595479400630772
5.148148148148148	-9.43201629792772
5.15015015015015	-9.269780334103235
5.152152152152152	-9.10875431928756
5.1541541541541545	-8.948921375497726
5.156156156156156	-8.790264929604195
5.158158158158158	-8.632768706486644
5.16016016016016	-8.476416722374054
5.162162162162162	-8.321193278361996
5.1641641641641645	-8.167082954102575
5.166166166166166	-8.01407060166142
5.168168168168168	-7.862141339536226
5.17017017017017	-7.711280546832917
5.172172172172172	-7.561473857593253
5.1741741741741745	-7.412707155270361
5.176176176176176	-7.264966567347297
5.178178178178178	-7.11823846009408
5.18018018018018	-6.972509433459969
5.182182182182182	-6.827766316095715
5.1841841841841845	-6.683996160502854
5.186186186186186	-6.541186238305947
5.188188188188188	-6.399324035643872
5.19019019019019	-6.258397248677614
5.192192192192192	-6.118393779209843
5.1941941941941945	-5.9793017304140506
5.196196196196196	-5.841109402669684
5.198198198198198	-5.7038052894999645
5.2002002002002	-5.567378073610318
5.202202202202202	-5.431816623023362
5.2042042042042045	-5.29710998730857
5.206206206206206	-5.163247393903646
5.208208208208208	-5.030218244524722
5.21021021021021	-4.898012111663743
5.212212212212212	-4.766618735169441
5.2142142142142145	-4.63602801891043
5.216216216216216	-4.5062300275178515
5.218218218218218	-4.377214983205086
5.22022022022022	-4.248973262663238
5.222222222222222	-4.121495394029189
5.2242242242242245	-3.994772053925093
